id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2541835,Diktamos Villas - Ammos,12389816,Kostas,,Ρεθύμνης,35.35366,24.43301,Entire home/apt,140,5,9,2019-04-19,0.15,142,164
2542365,Diktamos Villas - Notos,12389816,Kostas,,Ρεθύμνης,35.35543,24.43167,Entire home/apt,130,5,10,2019-05-13,0.25,142,150
2542579,Diktamos Villas - Mitos,12389816,Kostas,,Ρεθύμνης,35.35393,24.43149,Entire home/apt,90,5,20,2019-05-31,0.33,142,125
2549956,chania /cosy house / near center,13056000,Irini,,Χανίων,35.51535,24.04355,Entire home/apt,32,1,12,2017-08-30,0.48,1,0
2551565,DOROTHEOU HOUSE IN CHANIA OLD TOWN,13062894,Dorotheou House,,Χανίων,35.51463,24.01936,Entire home/apt,172,5,26,2018-10-31,0.44,1,323
2551928,"B&B Villa Eleftheria, Studio",13064630,Catia,,Γόρτυνας,35.01149,24.99963,Entire home/apt,50,1,32,2019-06-21,0.65,4,345
2555909,Two beautiful Villas with pool,13086920,Jan,,Ανωγείων,35.30785,24.84123,Entire home/apt,72,7,6,2018-10-06,0.12,1,348
2557292,Seafront luxury villa with infinity heated pool,13093001,Αικατερινη,,Αποκορώνου,35.45187,24.20494,Entire home/apt,700,7,0,,,1,265
2558342,Sea View Vacation House with Garden in Palekastro,13098807,Elpis,,Σητείας,35.1972,26.25519,Entire home/apt,40,3,4,2018-10-15,0.11,3,110
2563502,Prinolithos Villa:Amazing sea view!,13111831,Αννα,,Αποκορώνου,35.41914,24.20268,Entire home/apt,190,7,2,2018-06-13,0.04,2,14
2564870,ΦΥΣΙΚΗ ΟΜΟΡΦΙΑ,13130953,Eλενη,,Αγίου Βασιλείου,35.21586,24.50299,Entire home/apt,120,4,28,2018-10-17,0.58,1,294
2565168,"Agapi Holiday House, South Crete",13132914,Agapi And Manolis,,Φαιστού,35.01979,24.80839,Entire home/apt,94,4,6,2018-10-21,0.12,1,261
2570922,"Villa Elaida, Heaven on Earth!",4301312,Valia,,Μυλοποτάμου,35.36512,24.70888,Entire home/apt,335,7,15,2019-06-01,0.24,130,100
2573474,Traditional Seaside Cottage - Chania,6348629,Giorgos,,Πλατανιά,35.51671,23.80685,Entire home/apt,100,5,23,2018-08-21,0.38,1,315
2575608,Kalliopi Traditional Villa,5012450,Kelly,,Κισσάμου,35.50978,23.60016,Entire home/apt,40,3,46,2019-06-09,0.74,2,326
